65.,ACT333,3,Ani,ST 11:20 AM - 12:50 PM,NAC402,35 (35)
66.,ACT341,1,AhU,MW 02:40 PM - 04:10 PM,NAC302,35 (35)
67.,ACT410,1,TkS,MW 04:20 PM - 05:50 PM,NAC213,35 (35)
68.,ACT410,2,MRe,MW 09:40 AM - 11:10 AM,NAC315,37 (37)
69.,ACT431,1,AhU,MW 04:20 PM - 05:50 PM,NAC214,35 (36)
70.,ANT101,1,BSq,ST 09:40 AM - 11:10 AM,NAC211,30 (35)
71.,ANT101,2,BSq,MW 09:40 AM - 11:10 AM,NAC307,18 (35)
72.,ANT101,3,MHR3,MW 02:40 PM - 04:10 PM,NAC306,35 (35)
73.,ANT101,5,TZf,ST 02:40 PM - 04:10 PM,NAC413,35 (35)
74.,ANT101,6,NN,ST 09:40 AM - 11:10 AM,NAC619A,21 (35)
75.,ANT101,7,NN,MW 09:40 AM - 11:10 AM,NAC619A,29 (35)
76.,ARC111,1,RMY,STMW 01:00 PM - 04:10 PM,OAT903,12 (18)
77.,ARC111,2,TkH,STMW 01:00 PM - 04:10 PM,OAT903,12 (18)
78.,ARC112,1,STS3,STMW 01:00 PM - 04:10 PM,SAC802,14 (18)
79.,ARC112,2,FAR,STMW 01:10 PM - 04:10 PM,SAC802,5 (18)
80.,ARC121,1,Siu,ST 09:40 AM - 12:50 PM,OAT903,14 (18)
81.,ARC121,2,TBA,ST 09:40 AM - 12:50 PM,OAT903,15 (18)
82.,ARC122,1,HUR,ST 09:40 AM - 12:50 PM,SAC802,14 (18)
83.,ARC122,2,SnF,ST 09:40 AM - 12:50 PM,SAC802,5 (18)
84.,ARC123,1,AHs1,ST 09:40 AM - 12:50 PM,LIB906,17 (20)
85.,ARC123,2,STS3,MW 09:40 AM - 12:50 PM,LIB906,13 (20)
86.,ARC123,3,TBA,TBA,TBA,30 (30)
87.,ARC123,4,RMY,TBA,TBA,17 (20)
88.,ARC123,5,AHs1,TBA,TBA,12 (20)
89.,ARC131,1,TBA,ST 09:40 AM - 11:10 AM,SAC201,3 (35)
90.,ARC131,2,TBA,MW 09:40 AM - 11:10 AM,OAT901,16 (35)
91.,ARC131,3,TBA,MW 04:20 PM - 05:50 PM,LIB907,35 (35)
92.,ARC133,1,TBA,MW 08:00 AM - 09:30 AM,OAT901,24 (35)
93.,ARC200,1,TBA,M 01:00 PM - 02:30 PM,LIB906,11 (35)
94.,ARC200,2,TBA,RA 11:20 AM - 12:50 PM,LIB906,11 (35)
95.,ARC200,3,TBA,R 01:00 PM - 02:30 PM,LIB906,29 (35)
96.,ARC213,1,TBA,STMW 01:00 PM - 04:10 PM,OAT1002,17 (18)
97.,ARC214,1,TBA,STMW 01:00 PM - 04:10 PM,OAT1003,9 (20)
98.,ARC215,1,TBA,STMW 01:10 PM - 04:10 PM,LIB902,19 (20)
99.,ARC241,1,TBA,ST 09:40 AM - 11:10 AM,OAT901,35 (40)
100.,ARC242,1,TBA,MW 11:20 AM - 12:50 PM,LIB907,26 (35)
101.,ARC242,2,TBA,MW 11:20 AM - 12:50 PM,TBA,4 (35)
102.,ARC251,1,IsH,ST 09:40 AM - 11:10 AM,LIB907,25 (35)
103.,ARC261,1,Siu,MW 11:20 AM - 12:50 PM,NAC619,35 (35)
104.,ARC262,1,Siu,MW 09:40 AM - 11:10 AM,NAC990,4 (35)
105.,ARC263,1,Mfn,ST 11:20 AM - 12:50 PM,OAT901,24 (35)
106.,ARC264,1,KTM,R 09:40 AM - 11:10 AM,LIB907,30 (35)
107.,ARC271,1,SnF,MW 09:40 AM - 11:10 AM,LIB907,21 (35)
108.,ARC272,1,Mun,ST 11:20 AM - 12:50 PM,LIB907,28 (35)
109.,ARC272,2,TBA,MW 09:40 AM - 11:10 AM,LIB907,2 (35)
110.,ARC273,1,TBA,W 10:50 AM - 12:50 PM,LIB909,14 (35)
111.,ARC273,2,TBA,W 10:50 AM - 12:50 PM,LIB909,0 (35)
112.,ARC281,1,TBA,R 09:40 AM - 11:10 AM,OAT901,25 (35)
113.,ARC282,1,TBA,R 02:10 PM - 04:10 PM,LIB907,30 (35)
114.,ARC283,1,TBA,R 04:20 PM - 07:20 PM,OAT901,16 (35)
115.,ARC310,1,IsH,MW 09:40 AM - 12:50 PM,OAT902,14 (15)
116.,ARC310,2,MTm2,MW 09:40 AM - 12:50 PM,OAT902,3 (15)
117.,ARC316,1,AHs1,STW 01:10 PM - 04:10 PM,LIB905,17 (35)
