1.,ACT201,1,TBA,MW 01:00 PM - 02:30 PM,NAC201,23
2.,ACT201,2,TBA,MW 08:00 AM - 09:30 AM,NAC311,34
3.,ACT201,3,TBA,MW 02:40 PM - 04:10 PM,NAC201,35
4.,ACT201,4,TBA,MW 04:20 PM - 05:50 PM,NAC210,35
5.,ACT201,5,TBA,MW 09:40 AM - 11:10 AM,NAC201,35
6.,ACT201,6,TBA,MW 11:20 AM - 12:50 PM,NAC201,31
7.,ACT201,7,TBA,RA 01:00 PM - 02:30 PM,NAC203,34
8.,ACT201,8,TBA,RA 01:00 PM - 02:30 PM,NAC410,35
9.,ACT201,9,TBA,RA 09:40 AM - 11:10 AM,NAC203,32
10.,ACT201,10,TBA,RA 09:40 AM - 11:10 AM,NAC210,35
11.,ACT201,12,TBA,RA 11:20 AM - 12:50 PM,NAC203,32
12.,ACT201,13,TBA,RA 11:20 AM - 12:50 PM,NAC210,35
13.,ACT201,14,TBA,RA 11:20 AM - 12:50 PM,NAC401,35
14.,ACT201,15,TBA,RA 11:20 AM - 12:50 PM,NAC402,35
15.,ACT201,16,TBA,ST 01:00 PM - 02:30 PM,NAC202,28
16.,ACT201,17,TBA,ST 01:00 PM - 02:30 PM,NAC203,35
17.,ACT201,18,TBA,ST 02:40 PM - 04:10 PM,NAC201,35
18.,ACT201,19,TBA,ST 02:40 PM - 04:10 PM,NAC202,35
19.,ACT201,20,TBA,ST 04:20 PM - 05:50 PM,NAC207,35
20.,ACT201,21,TBA,ST 08:00 AM - 09:30 AM,NAC604,35
21.,ACT201,22,TBA,ST 08:00 AM - 09:30 AM,NAC415,34
22.,ACT201,23,TBA,ST 08:00 AM - 09:30 AM,NAC413,35
23.,ACT201,24,TBA,ST 08:00 AM - 09:30 AM,NAC410,35
24.,ACT201,25,TBA,ST 08:00 AM - 09:30 AM,NAC402,35
25.,ACT201,26,TBA,ST 09:40 AM - 11:10 AM,NAC202,33
26.,ACT201,27,TBA,ST 09:40 AM - 11:10 AM,NAC203,35
27.,ACT201,28,TBA,ST 09:40 AM - 11:10 AM,NAC207,35
28.,ACT201,29,TBA,ST 11:20 AM - 12:50 PM,NAC201,27
29.,ACT201,30,TBA,ST 11:20 AM - 12:50 PM,NAC202,34
30.,ACT201,31,TBA,ST 11:20 AM - 12:50 PM,NAC203,35
31.,ACT202,1,TBA,MW 01:00 PM - 02:30 PM,NAC210,28
32.,ACT202,2,TBA,MW 01:00 PM - 02:30 PM,NAC307,31
33.,ACT202,3,TBA,MW 02:40 PM - 04:10 PM,NAC202,29
34.,ACT202,4,TBA,MW 02:40 PM - 04:10 PM,NAC207,35
35.,ACT202,5,TBA,MW 04:20 PM - 05:50 PM,NAC213,34
36.,ACT202,6,TBA,MW 08:00 AM - 09:30 AM,NAC504,32
37.,ACT202,7,TBA,MW 09:40 AM - 11:10 AM,NAC202,33
38.,ACT202,8,TBA,MW 09:40 AM - 11:10 AM,NAC210,30
39.,ACT202,9,TBA,MW 11:20 AM - 12:50 PM,NAC202,0
40.,ACT202,10,TBA,RA 02:40 PM - 04:10 PM,NAC210,21
41.,ACT202,11,TBA,RA 04:20 PM - 05:50 PM,NAC210,34
42.,ACT202,12,TBA,RA 04:20 PM - 05:50 PM,NAC211,35
43.,ACT202,13,TBA,RA 04:20 PM - 05:50 PM,NAC402,35
44.,ACT202,14,TBA,RA 08:00 AM - 09:30 AM,NAC203,28
45.,ACT202,15,TBA,RA 08:00 AM - 09:30 AM,NAC210,35
46.,ACT202,16,TBA,RA 09:40 AM - 11:10 AM,NAC401,12
47.,ACT202,17,TBA,ST 02:40 PM - 04:10 PM,NAC203,30
48.,ACT202,18,TBA,ST 02:40 PM - 04:10 PM,NAC210,33
49.,ACT202,19,TBA,ST 04:20 PM - 05:50 PM,NAC210,31
50.,ACT202,20,TBA,ST 04:20 PM - 05:50 PM,NAC301,33
51.,ACT202,21,TBA,ST 08:00 AM - 09:30 AM,NAC407,35
52.,ACT202,22,TBA,ST 11:20 AM - 12:50 PM,NAC209,10
53.,ACT310,1,TBA,MW 01:00 PM - 02:30 PM,NAC308,26
54.,ACT310,2,TBA,MW 09:40 AM - 11:10 AM,NAC314,21
55.,ACT310,3,TBA,MW 01:00 PM - 02:30 PM,NAC501,26
56.,ACT310,4,TBA,ST 11:20 AM - 12:50 PM,NAC210,22
57.,ACT320,1,TBA,MW 02:40 PM - 04:10 PM,NAC210,15
58.,ACT320,2,TBA,MW 11:20 AM - 12:50 PM,NAC410,10
59.,ACT320,3,TBA,ST 11:20 AM - 12:50 PM,NAC311,24
60.,ACT330,1,TBA,MW 08:00 AM - 09:30 AM,NAC503,26
61.,ACT330,2,TBA,MW 11:20 AM - 12:50 PM,NAC414,0
62.,ACT330,3,TBA,ST 09:40 AM - 11:10 AM,NAC201,14
63.,ACT360,1,TBA,MW 08:00 AM - 09:30 AM,NAC604,31
64.,ACT360,2,TBA,RA 02:40 PM - 04:10 PM,NAC211,0
65.,ACT360,3,TBA,ST 08:00 AM - 09:30 AM,NAC314,15
66.,ACT360,4,TBA,ST 11:20 AM - 12:50 PM,NAC315,0
67.,ACT370,1,TBA,MW 08:00 AM - 09:30 AM,NAC410,3
68.,ACT370,2,TBA,RA 08:00 AM - 09:30 AM,NAC216,0
69.,ACT370,3,TBA,ST 04:20 PM - 05:50 PM,NAC305,15
70.,ACT380,1,TBA,MW 04:20 PM - 05:50 PM,NAC214,0
71.,ACT410,1,TBA,MW 01:00 PM - 02:30 PM,NAC402,8
72.,ACT410,2,TBA,ST 02:40 PM - 04:10 PM,NAC314,0
73.,ACT430,1,TBA,MW 02:40 PM - 04:10 PM,NAC402,0
74.,ACT430,2,TBA,MW 04:20 PM - 05:50 PM,NAC410,25
75.,ANT101,1,TBA,MW 11:20 AM - 12:50 PM,NAC311,15
76.,ANT101,2,TBA,RA 09:40 AM - 11:10 AM,NAC413,27
77.,ANT101,3,TBA,MW 04:20 PM - 05:50 PM,NAC310,33
78.,ANT101,4,TBA,ST 02:40 PM - 04:10 PM,NAC602,24
79.,ARC111,1,TBA,STR 09:40 AM - 12:50 PM,LIB903,15
80.,ARC111,2,TBA,STR 09:40 AM - 12:50 AM,LIB903_v,15
81.,ARC112,1,TBA,STR 09:40 AM - 12:50 PM,SAC801,15
82.,ARC112,2,TBA,STR 09:40 AM - 12:50 AM,SAC801_v,15
83.,ARC112,3,TBA,STR 09:40 AM - 12:50 AM,SAC801_v2,15
84.,ARC121,1,TBA,MW 09:40 AM - 12:50 PM,LIB903,15
85.,ARC121,2,TBA,MW 09:40 AM - 12:50 PM,LIB903_v,15
86.,ARC122,1,TBA,MW 09:40 AM - 12:50 PM,SAC801,15
87.,ARC122,2,TBA,TBA,TBA,15
88.,ARC122,3,TBA,TBA,TBA,15
89.,ARC123,1,TBA,MW 09:40 AM - 12:50 PM,LIB906,34
90.,ARC123,2,TBA,MW 09:40 AM - 12:50 PM,LIB906_v,35
91.,ARC131,1,TBA,ST 08:00 AM - 09:30 AM,NAC511,34
92.,ARC131,2,TBA,MW 08:00 AM - 09:30 AM,LIB907,28
93.,ARC133,1,TBA,W 08:00 AM - 09:30 AM,NAC301,35
94.,ARC200,1,TBA,R 01:00 PM - 04:00 PM,LIB906,24
95.,ARC213,1,TBA,STWR 09:40 AM - 12:50 PM,OAT903,15
96.,ARC213,2,TBA,STWR 09:40 AM - 12:50 PM,OAT903_v,15
97.,ARC214,1,TBA,STWR 09:40 AM - 12:50 PM,SAC802,15
98.,ARC214,2,TBA,STWR 09:40 AM - 12:50 PM,SAC802_v,15
99.,ARC215,1,TBA,STW 09:40 AM - 12:50 PM,OAT1002,18
100.,ARC241,1,TBA,ST 02:40 PM - 04:10 PM,NAC406,32
101.,ARC242,1,TBA,ST 02:40 PM - 04:10 PM,SAC305,24
102.,ARC242,2,TBA,ST 02:40 PM - 04:10 PM,LIB907,20
103.,ARC251,1,TBA,ST 01:00 PM - 02:30 PM,LIB907,8
104.,ARC251,2,TBA,ST 08:00 AM - 09:30 AM,SAC201,35
105.,ARC261,1,TBA,ST 01:00 PM - 02:30 PM,OAT901,34
106.,ARC262,1,TBA,MW 01:00 PM - 02:30 PM,OAT803,31
107.,ARC263,1,TBA,ST 02:40 PM - 04:10 PM,OAT901,9
108.,ARC264,1,TBA,R 01:00 PM - 02:30 PM,NAC619,27
109.,ARC271,1,TBA,MW 01:00 PM - 02:30 PM,LIB907,34
110.,ARC271,2,TBA,MW 02:40 PM - 04:10 PM,OAT803,35
111.,ARC272,1,TBA,MW 02:40 PM - 04:10 PM,OAT901,31
112.,ARC273,1,TBA,W 01:00 PM - 04:10 PM,LIB909,21
113.,ARC273,2,TBA,W 01:00 PM - 04:10 PM,LIB909_V,34
114.,ARC281,1,TBA,R 01:00 PM - 04:10 PM,OAT901,16
115.,ARC282,1,TBA,R 01:00 PM - 04:10 PM,LIB907,0
116.,ARC283,1,TBA,R 04:20 PM - 05:50 PM,OAT901,12
