138,BBT204,1,MSH3,RA 01:00 PM - 02:30 PM
139,BBT205,1,ZAB,ST 09:40 AM - 11:10 AM
140,BBT206,1,KNH,MW 11:20 AM - 12:50 PM
141,BBT207/BBT313/MIC313,1,ZAB,MW 02:40 PM - 04:10 PM
142,BBT230/MIC205,1,Mqn,MW 01:00 PM - 02:30 PM
143,BBT301,1,Cancelled,TBA
144,BBT303/BBT316,1,KNH,ST 11:20 AM - 12:50 PM
145,BBT305,1,ZAB,ST 01:00 PM - 02:30 PM
146,BBT306,1,Sdl,MW 09:40 AM - 11:10 AM
147,BBT309,1,KRC,MW 04:20 PM - 05:50 PM
148,BBT310,1,CAK,RA 02:40 PM - 04:10 PM
149,BBT311,1,Klq,ST 04:20 PM - 05:50 PM
150,BBT312,3,MSH3,RA 01:00 PM - 02:30 PM
151,BBT312L,1,Cancelled,TBA
152,BBT314,1,KNH,MW 11:20 AM - 12:50 PM
153,BBT315,1,ZAB,ST 09:40 AM - 11:10 AM
154,BBT316L,1,Cancelled,ST 02:40 PM - 04:10 PM
155,BBT401,1,Sdl,ST 09:40 AM - 11:10 AM
156,BBT402,1,Sdl,ST 11:20 AM - 12:50 PM
157,BBT403,1,CAK,MW 01:00 PM - 02:30 PM
158,BBT404,1,KNH,MW 02:40 PM - 04:10 PM
159,BBT450,1,KNH,ST 02:40 PM - 04:10 PM
160,BBT491,1,TBA,ST 08:00 AM - 09:30 AM
161,BBT499,1,TBA,ST 08:00 AM - 09:30 AM
162,BBT499,2,TBA,RA 08:00 AM - 09:30 AM
163,BBT499,3,TBA,RA 08:00 AM - 09:30 AM
164,BBT601,1,Awn,S 06:00 PM - 09:10 PM
165,BBT622,1,NBb,M 06:00 PM - 09:10 PM
166,BBT638,1,TBA,W 06:00 PM - 09:10 PM
167,BBT652,1,TBA,T 06:00 PM - 09:10 PM
168,BBT659,1,TBA,S 06:00 PM - 09:10 PM
169,BBT685,1,TBA,R 06:00 PM - 09:10 PM
170,BBT701,1,TBA,ST 08:00 AM - 09:30 AM
171,BBT701,2,TBA,ST 04:20 PM - 05:50 PM
172,BBT751,1,Sru,M 06:00 PM - 09:10 PM
173,BEN205,1,Rme,ST 08:00 AM - 09:30 AM
174,BEN205,2,Rme,MW 08:00 AM - 09:30 AM
175,BEN205,3,Rme,MW 09:40 AM - 11:10 AM
176,BEN205,4,Rme,TBA
177,BEN205,5,Snj,ST 02:40 PM - 04:10 PM
178,BEN205,6,Snj,TBA
179,BEN205,7,MAz1,RA 08:00 AM - 09:30 AM
180,BEN205,8,Dr Nemai,RA 09:40 AM - 11:10 AM
181,BEN205,9,MAz1,RA 01:00 PM - 02:30 PM
182,BEN205,10,Dr Nemai,RA 02:40 PM - 04:10 PM
