67,ANT101,2,TBA,RA 09:40 AM - 11:10 AM,NAC510,0 (35)
68,ANT101,3,TBA,MW 02:40 PM - 04:10 PM,NAC311,0 (35)
69,ANT101,4,TBA,ST 02:40 PM - 04:10 PM,NAC602,0 (35)
70,ANT101,5,TBA,ST 08:00 AM - 09:30 AM,NAC211,0 (35)
71,ARC111,1,TBA,STMW 01:00 PM - 04:10 PM,SAC801,0 (35)
72,ARC112,1,TBA,STMW 01:00 PM - 04:10 PM,LIB902,0 (35)
73,ARC131,1,TBA,ST 09:40 AM - 11:10 AM,NAC414,0 (35)
74,ARC131,2,TBA,MW 04:20 PM - 05:50 PM,SAC314,0 (35)
75,ARC131,3,TBA,MW 09:40 AM - 11:10 AM,NAC501,0 (35)
76,ARC213,1,TBA,STMW 01:00 PM - 04:10 PM,LIB901,0 (35)
77,ARC214,1,TBA,STMW 01:00 PM - 04:10 PM,LIB905,0 (35)
78,ARC241,1,TBA,ST 09:40 AM - 11:10 AM,SAC201,0 (35)
79,ARC261,1,TBA,MW 11:20 AM - 12:50 PM,NAC501,0 (35)
80,ARC263,1,TBA,ST 11:20 AM - 12:50 PM,SAC312,0 (35)
81,ARC264,1,TBA,R 08:00 AM - 09:30 AM,SAC201,0 (35)
82,ARC272,1,TBA,MW 11:20 AM - 12:50 PM,NAC619,0 (35)
83,ARC281,1,TBA,R 09:40 AM - 12:50 PM,OAT901,0 (35)
84,ARC282,1,TBA,R 01:00 PM - 04:10 PM,SAC201,0 (35)
85,ARC283,1,TBA,MW 04:20 PM - 05:50 PM,OAT901,0 (35)
86,ARC316,1,TBA,STMW 01:00 PM - 04:10 PM,LIB903,0 (35)
87,ARC317,1,TBA,STMW 01:00 PM - 04:10 PM,OAT1002,0 (35)
88,ARC318,1,TBA,STMW 01:00 PM - 04:10 PM,LIB904,0 (35)
89,ARC384,1,TBA,R 04:20 PM - 07:20 PM,SAC304,0 (35)
90,ARC410,1,TBA,MW 11:20 AM - 12:50 PM,NAC621,0 (35)
91,ARC418,1,TBA,STMW 01:00 PM - 04:10 PM,OAT803,0 (35)
92,ARC419,1,TBA,STMW 01:00 PM - 04:10 PM,OAT1001,0 (35)
93,ARC438,1,TBA,MW 09:40 AM - 11:10 AM,NAC621,0 (35)
94,ARC445,1,TBA,MW 09:40 AM - 11:10 AM,NAC993,0 (35)
95,ARC456,1,TBA,ST 04:20 PM - 05:50 PM,SAC202,0 (35)
96,ARC510,1,TBA,STMW 01:00 PM - 04:10 PM,OAT903,0 (35)
97,ARC519,1,TBA,STMW 01:00 PM - 04:10 PM,SAC802,0 (35)
98,ARC576,1,TBA,MW 08:00 AM - 09:30 AM,OAT901,0 (35)
99,ARC596,1,TBA,STMW 01:00 PM - 04:10 PM,OAT1003,0 (35)
100,BBT101,1,TBA,MW 08:00 AM - 09:30 AM,SAC406,0 (35)
101,BBT101,2,TBA,ST 02:40 PM - 04:10 PM,SAC404,0 (35)
102,BBT101,3,TBA,MW 02:40 PM - 04:10 PM,SAC406,0 (35)
103,BBT109,1,TBA,TBA,TBA,0 (50)
104,BBT201/CHE201,1,TBA,MW 11:20 AM - 12:50 PM,SAC405,0 (35)
105,BBT201/CHE201,2,TBA,MW 01:00 PM - 02:30 PM,SAC406,0 (35)
106,BBT201/CHE201,3,TBA,RA 01:00 PM - 02:30 PM,SAC404,0 (35)
107,BBT201/CHE201,4,TBA,MW 02:40 PM - 04:10 PM,SAC407,0 (35)
108,BBT202,1,TBA,ST 01:00 PM - 02:30 PM,SAC405,0 (35)
109,BBT202,2,TBA,MW 01:00 PM - 02:30 PM,SAC407,0 (35)
110,BBT203/BBT230,1,TBA,ST 11:20 AM - 12:50 PM,SAC403,0 (35)
111,BBT203/BBT230,2,TBA,MW 11:20 AM - 12:50 PM,SAC403,0 (35)
112,BBT204,1,TBA,ST 08:00 AM - 09:30 AM,SAC404,0 (35)
113,BBT205,1,TBA,MW 09:40 AM - 11:10 AM,SAC403,0 (35)
114,BBT206,1,TBA,MW 11:20 AM - 12:50 PM,SAC404,0 (35)
115,BBT207/BBT221,1,TBA,MW 01:00 PM - 02:30 PM,SAC403,0 (35)
116,BBT207/BBT221,2,TBA,ST 01:00 PM - 02:30 PM,SAC403,0 (35)
117,BBT208,1,TBA,TBA,TBA,0 (50)
118,BBT209,1,TBA,TBA,TBA,0 (50)
119,BBT210,1,TBA,TBA,TBA,0 (50)
120,BBT301,1,TBA,ST 09:40 AM - 11:10 AM,SAC405,0 (35)
121,BBT301,2,TBA,ST 11:20 AM - 12:50 PM,SAC405,0 (35)
122,BBT302,1,TBA,TBA,TBA,0 (50)
123,BBT303/BBT316,1,TBA,MW 02:40 PM - 04:10 PM,SAC404,0 (35)
124,BBT304,1,TBA,ST 02:40 PM - 04:10 PM,SAC405,0 (35)
125,BBT305,1,TBA,TBA,TBA,0 (50)
126,BBT308,1,TBA,TBA,TBA,0 (50)
127,BBT309,1,TBA,TBA,TBA,0 (50)
128,BBT311,1,TBA,TBA,TBA,0 (50)
129,BBT312,1,TBA,TBA,TBA,0 (50)
130,BBT314,1,TBA,TBA,TBA,0 (50)
131,BBT315,1,TBA,TBA,TBA,0 (50)
132,BBT335,1,TBA,TBA,TBA,0 (50)
133,BBT403,1,TBA,TBA,TBA,0 (50)
134,BBT404,1,TBA,ST 11:20 AM - 12:50 PM,SAC404,0 (35)
135,BBT405/BBT416/MIC311,1,TBA,MW 11:20 AM - 12:50 PM,SAC407,0 (35)
136,BBT406,1,TBA,MW 02:40 PM - 04:10 PM,SAC403,0 (35)
137,BBT410/BBT425,1,TBA,RA 01:00 PM - 02:30 PM,SAC405,0 (35)
138,BBT413,1,TBA,MW 11:20 AM - 12:50 PM,SAC406,0 (35)
139,BBT415,1,TBA,TBA,TBA,0 (50)
140,BBT419,1,TBA,MW 04:20 PM - 05:50 PM,SAC404,0 (35)
141,BBT421,1,TBA,TBA,TBA,0 (50)
142,BBT423,1,TBA,TBA,TBA,0 (50)
143,BBT491,1,TBA,RA 08:00 AM - 09:30 AM,SAC405,0 (35)
144,BBT499,1,TBA,ST 08:00 AM - 09:30 AM,SAC403,0 (35)
145,BBT499,2,TBA,ST 08:00 AM - 09:30 AM,SAC407,0 (35)
146,BBT499,3,TBA,MW 08:00 AM - 09:30 AM,SAC407,0 (35)
147,BBT499,4,TBA,RA 08:00 AM - 09:30 AM,SAC407,0 (35)
148,BBT499,5,TBA,RA 04:20 PM - 05:50 PM,SAC407,0 (35)
149,BBT601,1,TBA,S 06:00 PM - 09:10 PM,SAC405,0 (35)
150,BBT608,1,TBA,R 06:00 PM - 09:00 PM,SAC404,0 (35)
151,BBT615,1,TBA,M 06:00 PM - 09:10 PM,SAC404,0 (35)
152,BBT622,1,TBA,T 06:00 PM - 09:10 PM,SAC404,0 (35)
153,BBT630,1,TBA,T 06:00 PM - 09:10 PM,SAC403,0 (35)
154,BBT659,1,TBA,W 06:00 PM - 09:10 PM,SAC404,0 (35)
155,BBT671,1,TBA,F 06:10 PM - 09:00 PM,SAC403,0 (35)
156,BBT685,1,TBA,A 06:00 PM - 09:00 PM,SAC403,0 (35)
157,BBT695,1,TBA,A 06:00 PM - 09:00 PM,SAC404,0 (35)
158,BBT701,1,TBA,TBA,TBA,0 (50)
159,BBT701,2,TBA,TBA,TBA,0 (50)
160,BBT701,3,TBA,TBA,TBA,0 (50)
161,BBT791,1,TBA,R 06:00 PM - 09:00 PM,SAC403,0 (35)
162,BEN205,1,TBA,ST 08:00 AM - 09:30 AM,NAC603,0 (35)
163,BEN205,2,TBA,ST 04:20 PM - 05:50 PM,NAC213,0 (35)
164,BEN205,3,TBA,MW 08:00 AM - 09:30 AM,NAC407,0 (35)
165,BEN205,4,TBA,MW 02:40 PM - 04:10 PM,NAC414,0 (35)
166,BEN205,5,TBA,ST 01:00 PM - 02:30 PM,NAC509,0 (35)
167,BEN205,6,TBA,ST 02:40 PM - 04:10 PM,NAC509,0 (35)
168,BEN205,7,TBA,RA 08:00 AM - 09:30 AM,NAC309,0 (35)
169,BEN205,8,TBA,RA 09:40 AM - 11:10 AM,NAC509,0 (35)
170,BEN205,9,TBA,RA 08:00 AM - 09:30 AM,NAC410,0 (35)
171,BEN205,10,TBA,RA 09:40 AM - 11:10 AM,NAC604,0 (35)
172,BEN205,11,TBA,RA 11:20 AM - 12:50 PM,NAC517,0 (35)
173,BEN205,12,TBA,RA 11:20 AM - 12:50 PM,NAC604,0 (35)
174,BEN205,13,TBA,RA 02:40 PM - 04:10 PM,NAC309,0 (35)
175,BEN205,14,TBA,RA 02:40 PM - 04:10 PM,NAC308,0 (35)
176,BEN205,15,TBA,RA 04:20 PM - 05:50 PM,NAC309,0 (35)
177,BEN205,17,TBA,MW 04:20 PM - 05:50 PM,NAC308,0 (35)
178,BEN205,18,TBA,RA 08:00 AM - 09:30 AM,NAC314,0 (35)
179,BEN205,19,TBA,RA 09:40 AM - 11:10 AM,NAC503,0 (35)
180,BEN205,20,TBA,MW 02:40 PM - 04:10 PM,NAC210,0 (35)
181,BEN205,21,TBA,MW 04:20 PM - 05:50 PM,NAC309,0 (35)
182,BEN205,22,TBA,RA 09:40 AM - 11:10 AM,NAC990,0 (35)
